foodId,foodName
2222,芸豆粥
2223,雪里蕻炖豆腐
2224,黄鱼汤
2225,菠菜蛋汤
2226,冬虫草鸡汤
2227,冬瓜鸡汤
2228,酸奶煮羊排
2229,金针菊花肉片汤
2230,番茄鸡肉球
2231,生姜乌梅饮
2232,鸡肝银耳汤
2233,枸杞子炖牛肉（一）
2234,猪肾山药粥
2235,焖烧豇豆
2236,大蒜烧茄
2237,鸡蛋芹菜炒饭
2238,荔枝肉片
2239,金瓜海蜇
2240,葱白香菇人乳汤
2241,滋味斋粥
2242,海蚌
2243,菠菜猪肝汤
2244,牛肉豆腐羹
2245,芦笋粥
2246,花生猪蹄汤
2247,豌豆粥
2248,马铃薯胡萝卜汤
2249,油菜拌肚条
2250,菠菜芹菜粥
2251,葡萄干莲子汤
2252,黑木耳粥
2253,菠菜炖豆腐
2254,素烧冬瓜
2255,川贝杏仁银耳羹
2256,当归杞子羊肝汤
2257,红杞海参鹌鹑蛋
2258,猪肉韭菜水饺
2259,糯米葡萄羹
2260,猪肉大葱蒸饺
2261,乌鸡汤
2262,清汤蛋白香菇
2263,鲤鱼补血汤
2264,鱼生粥
2265,菠菜肉丝汤面
2266,枸杞叶羊肾粥
2267,春笋炒鱼
2268,荔枝干大枣汤
2269,苜蓿
2270,决明子粥
2271,益母草鸡肉汤
2272,紫菜西芹汤
2273,杏仁蜜瓜田鸡汤
2274,山楂茶
2275,清蒸平鱼
2276,什锦炒饭
2277,火腿蚕豆
2278,青果薄荷汁
2279,蒸兔肉
2280,绿豆茯苓膏
2281,三丝白菜卷
2282,杏仁奶豆腐
2283,白果炒鸡丁
2284,香菇豆苗萝卜汤
2285,蜜汁牛蒡
2286,罗非鱼
2287,奶酪蛋松
2288,白萝卜炒猪肝
2289,山药芡实瘦肉粥
2290,虾米
2291,枸杞乳鸽汤
2292,香干拌芦荟
2293,酱拌菠菜
2294,蛋丝韭菜
2295,金钩菜花汤
2296,桃仁
2297,土茯苓黄芪猪骨汤
2298,菠菜橘子汁
2299,萝卜丝拌豆芽
2300,枸杞青豆鸡米
2301,木耳猪血汤
2302,木耳烧黄花鱼
2303,蜜汁梨
2304,银耳粥
2305,赤豆枸杞猪肝汤
2306,冰糖莲子
2307,银鱼火锅
2308,龙眼鸡片
2309,火腿菠菜汤
2310,萝卜豆腐汤
2311,苹果酱
2312,鸡肉竹笋汤
2313,花生仁（炒）
2314,桑葚红枣汁
2315,荠菜炒鸡片
2316,菊芋粥
2317,鲜鱼片粥
2318,香椿竹笋
2319,红枣花生汤
2320,平菇莲子鸭羹
2321,紫菜包饭
2322,绿豆芽饺
2323,狗肉
2324,苦瓜豆浆汁
2325,生滚鲜贝粥
2326,白菜
2327,韭菜炒羊肝
2328,虾仁豆腐羹
2329,酱汁春笋
2330,沙参玉竹猪肺汤
2331,赤小豆鲤鱼粥
2332,紫菜鸡蛋汤
2333,木耳核桃炖豆腐
2334,银杏薏米莲子冬菇汤
2335,红薯樱桃肉
2336,冬菇马蹄苋菜豆腐羹
2337,山药黄豆肉骨汤
2338,紫苋粳米粥
2339,鸡爪猪骨奶白汤
2340,芡实薏仁粥
2341,鸡蛋面
2342,豌豆焖羊肉饭
2343,腊肉荷兰豆
2344,姜汁牛奶
2345,腰果西兰花
2346,葱油白萝卜
2347,燕麦粳米粥
2348,葱白香菜汤
2349,百合玉竹粥
2350,莲藕煲脊骨
2351,白萝卜
2352,三吃海蟹
2353,胡萝卜拌莴笋
2354,桂圆鸡蛋汤
2355,核桃酪
2356,狗肝菜
2357,槐花粥
2358,鲈鱼粥
2359,白萝卜梨汁
2360,全福豆腐
2361,附子冰糖炖冬瓜
2362,小白菜炖豆腐
2363,番茄马蹄(1)
2364,红枣猪尾汤
2365,干煸芸豆
2366,珊瑚白菜
2367,墨鱼
2368,鳝丝油菜粥
2369,枸杞油菜粥
2370,丝瓜香菇
2371,雪梨黄瓜粥
2372,山楂红糖粥
2373,腿蓉上汤豆腐
2374,苦瓜肉丝汤
2375,扇贝(鲜)
2376,香菇里脊
2377,天麻炖猪脑
2378,柿子
2379,丝瓜
2380,素炒黄花菜
2381,南瓜西芹汁
2382,鱼烧豆腐
2383,大白菜(青口)
2384,青豆虾仁包
2385,红枣花生汁
2386,双菇拌鸡肉
2387,花椒肉
2388,粉蒸鲫鱼
2389,砂仁甘草蒸鲫鱼
2390,干炒平菇
2391,香菇烧菜花
2392,鸭血豆腐汤
2393,香蕉百合银耳羹
2394,嫩莲子粥
2395,蘑菇炒莴笋
2396,核桃片
2397,雪里蕻拌豆干
2398,毛豆虾仁羹
2399,红油菜花
2400,糖醋胡萝卜丝
2401,海参蒸饺
2402,人参粳米粥
2403,银耳桔梗苗
2404,鸡蛋豆腐汤
2405,蛋白芹菜
2406,丝瓜炒面筋
2407,葵花子仁
2408,三丝木耳
2409,银花饮
2410,素樱桃肉
2411,香蕉泥
2412,清蒸荷叶鱼
2413,玉米笋饺
2414,软炸鸡肝
2415,玉米蚌肉汤
2416,糙米排骨粥
2417,脆皮豆腐盒
2418,人参枸杞汤
2419,面包布丁
2420,韭黄
2421,芝麻拌芦荟
2422,冬笋鹅掌汤
2423,红枣银耳汤
2424,鸭蛋冰糖
2425,酥香咸蛋黄豆腐
2426,葱油芋头
2427,杂粮粥
2428,山楂牛肉干
2429,何首乌煲鸡蛋
2430,首乌煮鸡蛋
2431,大蒜烧鸭
2432,栗子炒芹菜
2433,海参汤
2434,黄瓜拌花生米
2435,素烧蚕豆
2436,人参莲子粥
2437,核桃肉
2438,清莲花豆腐
2439,蛋黄鸭卷
2440,山茱萸肉粥
2441,清炖鲫鱼
2442,豆芽炖猪排骨
2443,豆泡烧油菜
2444,金针菇炖鸡
2445,鱼头补脑汤
2446,肉末炖豆腐
2447,三文鱼蒸蛋羹
2448,奶菊蛋
2449,蛋奶炖杨桃
2450,燕窝粥
2451,鸡肉炒藕丝
2452,木耳鸭肝烩
2453,杞子田七煲鸡汤
2454,糯米豆粥
2455,猪肝鸡蛋粥
2456,蒜泥马齿苋
2457,玉米豌豆羹
2458,白菜炒猪肝
2459,润燥红萝卜黄豆羹
2460,槐花豆腐汤
2461,煮糟青鱼
2462,凉拌紫苏叶
2463,香菇菜包
2464,龙虾
2465,糯米灵芝粥
2466,双耳炖猪脑
2467,菠菜拌豆芽
2468,南瓜腐皮花生冬菇汤
2469,一品南瓜
2470,蛋黄碎牛肉粥
2471,鸡丝玉米粥
2472,银耳炖鸭蛋
2473,蒜苔炒肉丝
2474,笋菇炖海参
2475,西葫芦饺
2476,奶油圆白菜
2477,银耳甘笋淡菜猪脚汤
2478,鲤鱼虾米羹
2479,鸡蛋黄泥
2480,菠菜炒肉片
2481,阿拉伯式羊肉菜花饭
2482,肉末醋卤面
2483,煎芝麻地瓜饼
2484,煎茄子
2485,胡萝卜菠菜汁
2486,冰糖银耳
2487,鸡腿
2488,绿菜花竹笋
2489,什锦炒木耳
2490,蔗香卤鸭翅
2491,砂锅紫菜汤
2492,人参鸽蛋汤
2493,牛奶绿菜花
2494,苋菜芙蓉蛋汤
2495,天麻蒸蛋羹
2496,凉拌豇豆
2497,海米拌油菜
2498,雪菜叉烧包
2499,拌马兰头
2500,番茄黄瓜汁
2501,胡萝卜丁炒豌豆
2502,牛奶蒸蛋
2503,水晶鱼片
2504,蜜桃果泥
2505,四鲜烤麸
2506,金樱子粥
2507,五香鳝鱼片
2508,炸肉火烧
2509,土豆肉末粥
2510,鱼茸菜心
2511,荸荠肝尖
2512,益母草煮鸡蛋
2513,人参煮羊肉
2514,冬笋芥蓝黄鱼汤
2515,草莓菠菜汁
2516,鱼腥草饮
2517,猪骨沙参汤
2518,圆白菜虾皮
2519,黑芝麻核桃肉汤
2520,独脚金煲猪瘦肉
2521,红烧带鱼段
2522,熘墨鱼
2523,烧羊肝
2524,香蕉奶冻
2525,黄芪茶
2526,马齿苋饮
2527,双莲红豆牛肉汤
2528,人参粥
2529,豆腐炖猪蹄
2530,冬菜鸭肝汤
2531,胡萝卜山楂汁
2532,蒸猪肝
2533,鸡油菜心
2534,羊排炖鲫鱼
2535,奶汤锅子鱼
2536,莲藕发菜冬菇汤
2537,杏仁排骨
2538,糖拌绿豆芽
2539,山楂白菜
2540,母鸡汤
2541,鱼香圆白菜
2542,六味牛肉脯
2543,鸡茸芦笋
2544,糯米(紫)
2545,五神汤
2546,油豆腐黄豆芽汤
2547,桂鱼菠菜蛋花汤
2548,草菇莴笋汤
2549,芥蓝腰果炒香菇
2550,锅塌番茄
2551,赤小豆冬瓜祛湿汤
2552,牛奶冬瓜
2553,萝卜丝包
2554,燕窝汤
2555,炒大葱头
2556,白肉拉面
2557,油焖武昌鱼
2558,虾皮菠菜粥
2559,西芹牛肉卷
2560,空心菜
2561,海蜇皮
2562,凉拌黄豆芽
2563,红烧鳝鱼
2564,胡桃粥
2565,芹菜拌豆腐干
2566,牛肉热汤面
2567,鲜茄蛋花汤
2568,洋葱汤
2569,荔枝芎归炖乌鸡
2570,鲤鱼陈皮煲
2571,油炸麻雀
2572,牛奶菠菜汤
2573,爆墨鱼花
2574,干丝拌绿豆芽
2575,玻璃白菜汤
2576,白果鸡汤
2577,莲子里脊汤
2578,蜜制胡萝卜
2579,山药薏米红枣粥
2580,菠菜金针菇汁
2581,软炸鱼卷
2582,莲藕黄豆炖排骨
2583,油炒荠菜
2584,豆芽豆腐汤
2585,核桃瘦肉汤
2586,煮干丝鸡汤
2587,豆腐鸡血瘦肉汤
2588,番茄生菜沙拉
2589,甘草绿豆炖白鸭
2590,猪肺粥
2591,胡萝卜泥
2592,砂锅丝瓜猪肉
2593,木耳粉丝肉丸汤
2594,佛手柑粥
2595,茯苓赤豆薏米粥
2596,绿豆冬瓜汤
2597,桑仁粥
2598,羊肾粥
2599,豌豆蛋羹
2600,冬菜三丝汤
2601,淮山药芝麻糊
2602,苹果雪梨瘦肉汤
2603,冬菇扒茼蒿
2604,玉米笋炒芥蓝菜
2605,猪蹄粥
2606,黄蘑素鸡
2607,虾仁扒油菜
2608,茄子炒牛肉
2609,清炒蕨菜
2610,南瓜馅水饺
2611,炒胡萝卜土豆丝
2612,栗子猪肉汤
2613,生烧草鱼豆腐
2614,清炸鸡腿
2615,莲子银耳炖雪梨
2616,赤豆鲤鱼
2617,土豆胡萝卜片
2618,火腿菜花
2619,萝卜汁粥
2620,炒绿豆芽
2621,人参茉莉花茶
2622,陈皮核桃粥
2623,家常熬黄鱼
2624,山药红枣粥
2625,龙井菊花鱼
2626,田螺荷叶汤
2627,肉桂粥
2628,菊花酒
2629,益母草粥
2630,糖桂花
2631,鸡蛋家常饼
2632,熏鸡拌黄瓜
2633,紫菜芙蓉汤
2634,芹菜炒香菇
2635,雪菜蚕豆汤
2636,大豆
2637,鱼皮
2638,花生
2639,五香花生
2640,苦瓜荠菜瘦肉汤
2641,雪菜芦笋饺
2642,金菇芽菜肉片汤
2643,海参鸭肉粥
2644,干荔枝煲粥
2645,清炒虾仁
2646,八宝饭
2647,南瓜奶油香拌面
2648,黄瓜片汤
2649,鸡脚花胶汤
2650,冬菇全鸡
2651,鲜橙煎牛排
2652,虾米粉丝蒸蛋
2653,梅子肉
2654,白萝卜烩鸡
2655,虾仁韭菜
2656,白芍麦枣粥
2657,百合汁
2658,海蜇粥
2659,五香烤麸
2660,牛奶炒蛋清
2661,香蕉鸡卷
2662,兰花炒鱿鱼
2663,芋头
2664,山药炖羊肉
2665,鳝鱼茄子
2666,松子肉
2667,红烧带鱼
2668,香蕉西米羹
2669,番茄炒菜花
2670,百合川贝银杏羹
2671,枸杞桃仁鸡丁
2672,木耳菊花鱼丸
2673,芥菜炒蚕豆
2674,蟹黄
2675,玉米粉燕麦粥
2676,韭菜饮
2677,鲜芦根粥
2678,龙胆草蛋
2679,茵陈粥
2680,干贝猪瘦肉汤
2681,草菇炒油菜
2682,玉米（鲜）
2683,鲜蘑丝瓜汤
2684,鸡肉鱼片枸杞豆腐汤
2685,鳜鱼粥
2686,猪肉青菜粥
2687,清蒸鲻鱼
2688,白术扣烧牛肉
2689,无花果
2690,参枣米饭
2691,豆腐炖菜心
2692,鸡丝豌豆汤
2693,鸭蛋
2694,银耳蒸黄鱼
2695,香菜鸡蛋羹
2696,紫苏叶汁
2697,莲藕陈皮乳鸽汤
2698,糖醋圆白菜
2699,淡菜鲫鱼汤
2700,芹菜炒虾仁
2701,五丝白菜卷
2702,拌嫩香椿芽
2703,杏仁拌芥兰
2704,参芪羊肉粥
2705,香菇凤足汤
2706,百合南瓜盅
2707,鲜奶吐司
2708,木耳芝麻茶
2709,大蒜黄萝卜生菜清汤
2710,三丝发菜羹
2711,冬瓜草鱼汤
2712,氽鲫鱼汤
2713,青蒜炒猪肝
2714,猪肉臊子面
2715,海蜇肉片
2716,炝菜花
2717,海米拌茭白
2718,海带炖鸡
2719,小米素羹
2720,清炒西瓜皮
2721,百合啤梨白藕汤
2722,炸肉馅白菜盒
2723,黄豆烧胡萝卜
2724,白菜干猪肉煲排骨汤
2725,乌灵参炖鸡
2726,玉米面（黄）
2727,鸭肝馅煎鸡蛋
2728,冬菇茭白汤
2729,豆芽牛肉粥
2730,仔姜鸭片
2731,葛根薏苡仁粥
2732,奶香麦片粥
2733,酥黄菜
2734,冰糖甲鱼
2735,耳丝拌凉粉
2736,鸭心燕窝汤
2737,苹果草莓汁
2738,金银花苦瓜汤
2739,蒲公英茶
2740,竹笋炒牛肉
2741,拌绿菜花
2742,鸡肉冬菇蒸饺
2743,荸荠鸡翅
2744,五香带鱼
2745,荷花粥
2746,菠菜鱼肚
2747,鲫鱼氽白玉
2748,豆腐烧扁豆
2749,水萝卜片汤
2750,黑豆蛋粥
2751,海味冬瓜
2752,香糟鸡
2753,桃花粥
2754,白菜肉末粥
2755,菠萝粥
2756,马齿苋菜肉片汤
2757,芒果密瓜烩蟹
2758,冬菇鱼肉羹
2759,奶汁白菜条
2760,莲子淮山炖薏米
2761,小米鱼肚羹
2762,奶油扒白菜
2763,凉拌空心菜
2764,红枣黑木耳汤
2765,鸡蛋炒青豆
2766,糖酥饼
2767,鱼丸清汤
2768,山药面
2769,胡萝卜
2770,水晶南瓜
2771,鱼蓉银耳羹
2772,咸蛋黄烘玉米
2773,香浓玉米汤
2774,牛奶大米饭
2775,莲藕小豆猪胰汤
2776,番茄炒鸡蛋
2777,腰果虾仁
2778,绿豆薏米饭
2779,胡萝卜拌豆芽
2780,干煸四棱豆
2781,火腿炒油菜
2782,枸杞叶粥
2783,白酒
2784,茼蒿菜鱼头汤
2785,芹菜拌猪心
2786,炝三色芥菜
2787,枸杞肉丝
2788,炸牛脑
2789,番茄酱猪肉
2790,青豆炒兔肉丁
2791,豆面糕
2792,土豆胡萝卜汤
2793,鸡肉蛋花汤
2794,南瓜牛肉汤
2795,鲶鱼粥
2796,三仙鸽蛋
2797,萝卜羊肉汤
2798,燕窝鸡粥
2799,糖醋山药蛋块
2800,淡菜板豆腐白菜汤
2801,烧排骨
2802,酥炸菜花
2803,南瓜饭豇豆粥
2804,芥菜番薯汤
2805,青椒毛豆
2806,兔肉
2807,莲藕蚝豉肉汤
2808,芦荟肉皮冻
2809,猴头黄瓜片
2810,小鸡炖蘑菇
2811,拌西红柿黄瓜
2812,奶香菜花
2813,牛肉菜花汤
2814,桂皮
2815,奶油
2816,酱牛肉
2817,冬菇虾仁番茄豆腐羹
2818,百合炒西兰花
2819,莲子芡实荷叶粥
2820,枇杷银耳汤
2821,芥末扇贝
2822,酸麻菜花
2823,玫瑰鸡蛋
2824,蚝油生菜
2825,三鲜酿豆腐
2826,马齿苋薏苡仁瘦肉粥
2827,茭白猪肉粥
2828,木耳青菜豆腐虾丸汤
2829,拔丝番茄
2830,清汤螃蟹蛋
2831,荠菜饺子
2832,芝麻拌油菜
2833,黄瓜拌皮丝
2834,牛肉蒸饺
2835,牛肉馅饼
2836,香卤鹌鹑蛋
2837,猪皮豆腐炖鲤鱼
2838,豆角包子
2839,白果炒牛肉
2840,摊鸡蛋
2841,何首乌牛肉汤
2842,玉米皮酥
2843,镜箱豆腐
2844,冬瓜玉米面粥
2845,冬瓜薏米煲鸭子
2846,美味鸡粥
2847,山药大枣粥
2848,银鱼炒鸡蛋
2849,眉豆煲猪胰汤
2850,杏仁提子麦片粥
2851,樱桃鱼丁
2852,金针菇菠菜
2853,紫菜肉片汤
2854,生滚草鱼肠粥
2855,生菜肉松
2856,生鱼片粥
2857,板栗烧鸡
2858,枸杞子粥
2859,酸枣仁粥
2860,枸杞蒸鸡
2861,桂圆
2862,冬笋豆苗
2863,百合炖鲍鱼
2864,粳米
2865,苋菜黄鱼羹
2866,鸡蛋炒苦瓜
2867,甘麦大枣粥
2868,陈皮煮冬瓜
2869,鹌鹑蛋烧油菜
2870,荔枝煲鸭汤
2871,熏肉玉米饼
2872,橘香鱼丁
2873,绿豆沙
2874,川贝雪梨粥
2875,芦荟玉米粒
2876,凉拌苋菜
2877,绞肉胡萝卜炖豆腐
2878,黄豆拌蒜苔
2879,薇菜
2880,炒莴笋丝
2881,粉蒸苋菜
2882,北杏炖雪梨
2883,四季豆粥
2884,玉米蒸饺
2885,红烧鲢鱼
2886,豆芽猪蹄汤
2887,玉米须粥
2888,炖芝麻猪肉
2889,苹果蒌
2890,莲子玉米瘦肉羹
2891,红油拌平菇
2892,乌骨鸡
2893,油漆白菜
2894,芝麻油菜
2895,泥鳅炖豆腐
2896,灰树花包子
2897,太湖银鱼
2898,炸卤牛肉
2899,荸荠粥
2900,冬瓜枸杞汤
2901,冬菇扁豆
2902,芹菜虾米
2903,白菜香菇素翅汤
2904,生芦根粥
2905,人参大枣粥
2906,马蹄海蜇汤
2907,荸荠海蜇粥
2908,白菜猪肉水饺
2909,鸭肝
2910,白扁豆粥
2911,菜花炒蛋
2912,绿豆奶粥
2913,萝卜丝带鱼
2914,白扁豆参米粥
2915,北菇菠菜汤
2916,西卤白菜墩
2917,红烧鳝鱼段
2918,生滚青鱼片粥
2919,蒲菜粥
2920,青蒿绿豆粥
2921,葱豉黄酒汤
2922,冬瓜香菇炖鸭
2923,豆蔻陈皮鲫鱼羹
2924,茯苓银耳蛋
2925,黄豆芽豆泡汤
2926,蘑菇银耳焖豆腐
2927,香菇烧麦
2928,腐竹瑶柱发菜瘦肉汤
2929,核桃草鱼火锅
2930,陈皮红枣饮
2931,水晶肴肉
2932,夏枯草炖海带
2933,姜枣花椒汤
2934,生菜拌腰片
2935,板栗烧菜心
2936,土豆泥子汤
2937,红烧黄花菜
2938,白米粥
2939,虾皮粉丝海带汤
2940,草莓果汁
2941,木耳豆腐丁
2942,西红柿鸡肉汤
2943,凉拌莴苣丝
2944,百合炖猪蹄
2945,芥菜魔芋汤
2946,牛肉煎包
2947,菜花三色蛋
2948,香蕉
2949,米汤鹑蛋
2950,虾仁
2951,鱿鱼蛋菇汤
2952,三鲜海参
2953,荠菜豆腐羹
2954,芝麻红糖饮
2955,酱青萝卜丝
2956,烩洋葱鸡肉
2957,川草鱼
2958,氽汤鲫鱼
2959,芹菜牛肉
2960,白菜卷
2961,西瓜番茄汁
2962,油菜叶拌豆丝
2963,南瓜
2964,丁香梨
2965,冬笋粥
2966,裙带菜马铃薯饼
2967,花菇烧菱角
2968,鸭肉炖河蚌
2969,番茄土豆块
2970,鸭肉杂烩粥
2971,茯苓饼
2972,海带拌鸡丝
2973,茯苓
2974,黄瓜炒子虾
2975,素炒茄子
2976,青菜木耳香菇猪血汤
2977,百合汤
2978,糖醋红柿子椒
2979,红萝卜西芹汁
2980,萝卜丝拌海蜇皮
2981,百合蛋黄汤
2982,海蜇头
2983,龙眼粥
2984,冬瓜滚冲菜汤
2985,鸡汤小豆腐
2986,桂枝大枣汤
2987,炸洋葱
2988,红糖姜汤
2989,山药天花粉汤
2990,拌蓑衣黄瓜
2991,山药枸杞蒸鸡
2992,干炸带鱼
2993,木须豇豆
2994,百合炒菠菜
2995,白菜海带丝
2996,玫瑰香干
2997,土豆烤猪肉
2998,百合桂圆羹
2999,培根蜜枣粥
3000,阳春面
3001,海参
3002,冬菜蚕豆
3003,香菇白菜羹
3004,西米牛肉羹
3005,蜜枣桂圆粥
3006,木耳猪皮汤
3007,黄豆芽排骨豆腐汤
3008,芥菜
3009,虾米茄段
3010,发菜豆腐汤
3011,瓜粒杂锦汤
3012,海带决明汤
3013,蜜汁桂花苹果
3014,老黄瓜瘦肉汤
3015,凉拌木耳
3016,番茄柠檬汁
3017,蘑菇肉丁包
3018,牡蛎墨鱼汤
3019,凉拌海带木耳芹菜
3020,苦瓜水饺
3021,螺丝菜
3022,山楂麦芽汤
3023,酱汁香干
3024,奶香蘑菇牛肉面
3025,墨鱼苦瓜
3026,黑木耳芹菜粥
3027,拌菜花
3028,枇杷银耳粥
3029,菠菜炖猪蹄
3030,酱芹菜
3031,茄汁芦笋
3032,香菇茭白汤
3033,荷叶粉蒸肉
3034,荸荠猪肚粥
3035,牛奶鹑蛋
3036,炸肉馅黄瓜盒
3037,马兰头拌豆腐
3038,豆腐脑
3039,杏仁萝卜猪肺汤
3040,茯苓人参糕
3041,松子仁
3042,苦瓜猪瘦肉汤
3043,猪肝蛋黄粥
3044,白菜炒干丝
3045,拔丝山慈姑
3046,杨梅瘦肉粥
3047,奶汁芦笋
3048,菠萝荔枝炒螺花
3049,冰糖排骨
3050,四季豆焖肉排
3051,酱野猪肉
3052,荔枝桂圆方
3053,苍耳子辛夷花芥菜汤
3054,蛋花肉丝芽菜汤
3055,山药哈密瓜饺
3056,肉片烧莴笋
3057,五香扒猪蹄
3058,凉拌海带丝
3059,银鱼香菇羹
3060,鲜奶核桃粥
3061,黄瓜猪肉水饺
3062,苹果粥
3063,荠菜包子
3064,青萝卜汤
3065,炖银耳肉
3066,花菇凤翼
3067,糖水樱桃
3068,胡萝卜土豆丝
3069,龙眼肉汤
3070,三鲜苦瓜汤
3071,胡萝卜牛肉水饺
3072,糖醋炝圆白菜
3073,柠檬鹌鹑
3074,紫菜汆鱼
3075,海味豆腐汤
3076,香菇西兰花
3077,口蘑鹌鹑蛋
3078,荠菜冬笋
3079,白果炖母鸡
3080,莲子
3081,水晶菠萝
3082,云腿鸽子汤
3083,银耳绿豆粥
3084,豌豆菜花
3085,干贝
3086,香干炒黄瓜
3087,甘蔗牛肉丸
3088,砂锅菠萝苦瓜鸡腿
3089,茯苓板粟鲤鱼
3090,菠萝汁蛋
3091,芝麻芹菜段
3092,猪心益心汤
3093,雪梨百合冰糖饮
3094,海带绿豆糖水
3095,年糕
3096,玉米鱼松
3097,香菇糯米饭
3098,芹菜炒鳝鱼
3099,猪肝菠菜粥
3100,滑熘鸭肝
3101,糖醋三文鱼
3102,山药炖猪脑
3103,苍耳炒鸡蛋
3104,冬笋蚕豆
3105,酿枇杷
3106,桂圆炖鹌鹑蛋
3107,丝瓜豆腐响螺汤
3108,芦笋土豆汁
3109,卤五花肉
3110,酥鸡腿
3111,黄瓜木耳汤
3112,卤鸭翅膀
3113,糟鸡蛋
3114,菠菜羹
3115,茯苓豆腐
3116,山药豆腐汤
3117,鲜奶水晶香蕉
3118,韭菜蛋丝
3119,肉豆蔻粥
3120,红烧肉饭
3121,草决明蒸鸡肝
3122,苹果脯
3123,生煸荷兰豆
3124,黄瓜炒蛋奶
3125,藕粉鸽蛋羹
3126,柠檬银耳冰醋饮
3127,白果猪肚粥
3128,蔬菜泥汤
3129,豉椒炒海蟹
3130,虾皮豆腐
3131,黑芝麻
3132,核桃牛奶饮
3133,番茄泥公鸡
3134,蜜拌鲜藕
3135,荸荠丸子
3136,清炒茼蒿菜
3137,双菇鲫鱼汤
3138,生地粥
3139,西瓜子仁粥
3140,早餐粥
3141,红萝卜海蜇粥
3142,红烧甲鱼
3143,人参炖乌鸡
3144,拌菠萝丁
3145,清炒木耳菜
3146,香菇烧豆腐
3147,桑椹膏
3148,菠菜豆腐蛋花汤
3149,番茄荔枝鸡
3150,三丝拌芦荟
3151,糟鸭泥豆腐羹
3152,肉苁蓉炖羊肾
3153,鹌鹑萝卜粥
3154,草菇饺
3155,冰糖
3156,泥胡菜
3157,菊花龙井茶
3158,鱼香槐花
3159,鸽蛋菜心粥
3160,三文鱼
3161,海带柠檬汁
3162,清烩鲈鱼片
3163,豆花蘑菇银耳汤
3164,甜瓜西米露
3165,木瓜煲排骨汤
3166,参芪炖乳鸽
3167,红枣糯米粥
3168,荠菜丸子
3169,青笋鱼丁
3170,油炸鸡蛋烫面球
3171,白萝卜油菜汁
3172,豆腐苋菜羹
3173,蛋黄豆腐
3174,茄汁烩肉饭
3175,红枣菊花粥
3176,蚕豆粥
3177,海参笋肉丝汤
3178,牛乳炖鲤鱼
3179,羊肉杂面汤
3180,鸡肫
3181,苦瓜炖猪排骨
3182,韭菜花
3183,猴头菇炖鸡
3184,茭白烧香菇
3185,白果燕窝瘦肉鹧鸪汤
3186,甜酸芹菜叶
3187,粉葛银鱼豆腐汤
3188,木瓜羊肉汤
3189,银耳樱桃羹
3190,三丝海蟹
3191,白萝卜水饺
3192,柠檬蒸黑鱼
3193,糯米桂花藕
3194,柿饼粥
3195,椰蓉豆沙卷
3196,银鱼芥菜粥
3197,肉丝干拌面
3198,清炒扁豆
3199,薏苡仁粥
3200,松炸菜花
3201,凉拌海蜇皮
3202,鸡蛋松
3203,鸭肉菜包
3204,木瓜鲜奶
3205,芹菜牛肉粥
3206,枸杞菜猪肝瘦肉汤
3207,素炒新西兰菠菜
3208,桂圆首乌羹
3209,冬虫草炖鸭
3210,海参肉片汤
3211,大枣瘦肉汤
3212,菠萝汁蜜
3213,番茄西瓜汁
3214,牛肉米汤
3215,胡萝卜鲍鱼粥
3216,草菇白菜奶汤
3217,鲜芹菜汁
3218,香菇木耳焖豆腐
3219,拌芹菜花生米
3220,排骨蘑菇汤
3221,杏仁
3222,雪梨双脆
3223,阿胶炖鸡肉
3224,酱肉西兰花
3225,猪骨汤
3226,蛋丝拌油菜叶
3227,清蒸鳗鱼
3228,丝瓜虾米蛋汤
3229,鸡汤馄饨
3230,蛋形馒头
3231,蒜苔熘鸡丝
3232,甘笋酸梅汤
3233,肉丝炒饼
3234,芹菜拌海带
3235,麻酱拌四季豆
3236,三丝拌面
3237,鸡肉冬菜饼
3238,黄豆芽蘑菇汤
3239,菊花桂鱼
3240,乌龟茯苓汤
3241,慢炖猪肚肺
3242,鲜蚕豆紫菜汤
3243,人参鹑蛋
3244,白茯苓粥
3245,腊味荷兰豆
3246,蚝汁鸡丝芥蓝芯
3247,蘑菇炖土豆
3248,虾末菜花
3249,花生酱
3250,芝麻藕片
3251,栗子猪肾粥
3252,银耳西米羹
3253,鲜肝薯糊
3254,白菜姜葱汤
3255,黄豆粉
3256,水果什锦奶羹
3257,羊肉煎包
3258,生炖鲤鱼豆腐
3259,小白菜
3260,豆浆粥
3261,青豆莲子泥
3262,白菜丸子汤
3263,银鱼
3264,丝瓜炒小鲜
3265,陈皮黄芪煲猪心
3266,鱿鱼蛤蜊粥
3267,包心菜猪肉粥
3268,烧大葱
3269,清蒸鲈鱼
3270,素炒扁豆
3271,红枣香菇汤
3272,玉米火腿粥
3273,鲜蘑黄瓜汤
3274,胡萝卜炒雉鸡肉
3275,乌鸡红豆汤
3276,乌鸡糯米粥
3277,雪里蕻冬瓜汤
3278,萝卜枸杞炖鸭肝
3279,百合杏仁枇杷粥
3280,黄瓜拌虾片
3281,冬瓜杂粮羹
3282,干冬菜粥
3283,升麻芝麻炖猪大肠
3284,猪血豆腐汤
3285,南瓜饺
3286,火腿鸡块粥
3287,山楂乌梅饮
3288,番茄羊肉蛋花汤
3289,红桃蜜
3290,松花蛋（鸭蛋）
3291,五柳青鱼
3292,核桃鸡丁
3293,魔芋豆腐
3294,当归生姜羊肉汤
3295,西瓜汁
